GRvalue,agent,cell_count,cell_count__ctrl,cell_count__time0,cell_line,concentration,timepoint,receptor_status,color_map
0.9694659131371433,THZ531,10103.333333333334,10608.0,1180.025974025974,CAL51,0.0001,72,TNBC,#ca7832
0.963540055269759,THZ531,10007.333333333334,10608.0,1180.025974025974,CAL51,0.00031622776601700003,72,TNBC,#ca7832
0.9385912771402036,THZ531,9610.0,10608.0,1180.025974025974,CAL51,0.001,72,TNBC,#ca7832
0.982133862160649,THZ531,10310.666666666666,10608.0,1180.025974025974,CAL51,0.00316227766017,72,TNBC,#ca7832
1.0191796247737872,THZ531,10933.666666666666,10608.0,1180.025974025974,CAL51,0.01,72,TNBC,#ca7832
0.9496649743756536,THZ531,9785.0,10608.0,1180.025974025974,CAL51,0.0316227766017,72,TNBC,#ca7832
0.9056433290393816,THZ531,9102.0,10608.0,1180.025974025974,CAL51,0.1,72,TNBC,#ca7832
0.7719335628150934,THZ531,7228.333333333332,10608.0,1180.025974025974,CAL51,0.316227766017,72,TNBC,#ca7832
0.5673802791404685,THZ531,4900.666666666667,10608.0,1180.025974025974,CAL51,1.0,72,TNBC,#ca7832
0.7464969161828443,YKL-5-124,6904.666666666668,10608.0,1180.025974025974,CAL51,0.001,72,TNBC,#ca7832
0.5961460818072848,YKL-5-124,5191.333333333333,10608.0,1180.025974025974,CAL51,0.00316227766017,72,TNBC,#ca7832
0.43742747031820817,YKL-5-124,3725.333333333334,10608.0,1180.025974025974,CAL51,0.01,72,TNBC,#ca7832
0.3313482929182072,YKL-5-124,2922.0,10608.0,1180.025974025974,CAL51,0.0316227766017,72,TNBC,#ca7832
0.3306768105194571,YKL-5-124,2917.333333333333,10608.0,1180.025974025974,CAL51,0.1,72,TNBC,#ca7832
0.2894282321094135,YKL-5-124,2640.333333333333,10608.0,1180.025974025974,CAL51,0.316227766017,72,TNBC,#ca7832
0.27848667922947223,YKL-5-124,2570.0,10608.0,1180.025974025974,CAL51,1.0,72,TNBC,#ca7832
0.1898296109543971,YKL-5-124,2046.666666666667,10608.0,1180.025974025974,CAL51,3.16227766017,72,TNBC,#ca7832
0.016717494994458404,YKL-5-124,1243.6666666666667,10608.0,1180.025974025974,CAL51,10.0,72,TNBC,#ca7832
0.9668575452745568,ZZ1-33B,10061.0,10608.0,1180.025974025974,CAL51,0.001,72,TNBC,#ca7832
0.9049381707166948,ZZ1-33B,9091.333333333334,10608.0,1180.025974025974,CAL51,0.00316227766017,72,TNBC,#ca7832
0.8707240620360202,ZZ1-33B,8584.0,10608.0,1180.025974025974,CAL51,0.01,72,TNBC,#ca7832
0.7619953410958167,ZZ1-33B,7100.666666666668,10608.0,1180.025974025974,CAL51,0.0316227766017,72,TNBC,#ca7832
0.6546363302307772,ZZ1-33B,5818.333333333332,10608.0,1180.025974025974,CAL51,0.1,72,TNBC,#ca7832
0.6290471582063661,ZZ1-33B,5538.0,10608.0,1180.025974025974,CAL51,0.316227766017,72,TNBC,#ca7832
0.4965736880194662,ZZ1-33B,4233.0,10608.0,1180.025974025974,CAL51,1.0,72,TNBC,#ca7832
0.4877011122957125,ZZ1-33B,4154.0,10608.0,1180.025974025974,CAL51,3.16227766017,72,TNBC,#ca7832
-0.028518225373022725,ZZ1-33B,1076.6666666666667,10608.0,1180.025974025974,CAL51,10.0,72,TNBC,#ca7832
0.8689337739791171,senexin b,8558.0,10608.0,1180.025974025974,CAL51,0.001,72,TNBC,#ca7832
0.9574089098482454,senexin b,9908.666666666666,10608.0,1180.025974025974,CAL51,0.00316227766017,72,TNBC,#ca7832
0.92205417346022,senexin b,9352.666666666666,10608.0,1180.025974025974,CAL51,0.01,72,TNBC,#ca7832
0.8282320133441439,senexin b,7981.333333333332,10608.0,1180.025974025974,CAL51,0.0316227766017,72,TNBC,#ca7832
0.901160352370228,senexin b,9034.333333333334,10608.0,1180.025974025974,CAL51,0.1,72,TNBC,#ca7832
0.9457994501401136,senexin b,9723.666666666666,10608.0,1180.025974025974,CAL51,0.316227766017,72,TNBC,#ca7832
0.8542653740081251,senexin b,8347.0,10608.0,1180.025974025974,CAL51,1.0,72,TNBC,#ca7832
0.8315272428055441,senexin b,8027.0,10608.0,1180.025974025974,CAL51,3.16227766017,72,TNBC,#ca7832
0.7583845070941766,senexin b,7054.666666666668,10608.0,1180.025974025974,CAL51,10.0,72,TNBC,#ca7832
0.9177107947123582,AZD1775,2834.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.8390019746412525,AZD1775,2648.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.9117171438113244,AZD1775,2820.0,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.6853487237101734,AZD1775,2299.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.3443227378817224,AZD1775,1594.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
0.5440598704058999,AZD1775,1995.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
0.3785870855003408,AZD1775,1660.666666666667,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.26061136319313416,AZD1775,1436.666666666667,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
-0.5253466464701786,AZD1775,295.3333333333333,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
0.6876105982726932,AZD2014,2304.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.4523759642288119,AZD2014,1807.0,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.5493100660360017,AZD2014,2006.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.4067705801540751,AZD2014,1716.0,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.3139134221327193,AZD2014,1536.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
0.3275985402286907,AZD2014,1562.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
0.30031657111716026,AZD2014,1510.666666666667,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.11792298034782278,AZD2014,1182.6666666666667,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
0.19955275936117656,AZD2014,1325.6666666666667,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
0.903334396067946,AZD5363,2800.0,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.9971835378856516,AZD5363,3027.0,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
1.0189725715378044,AZD5363,3080.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
1.0211299775441485,AZD5363,3086.0,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.905432224632052,AZD5363,2805.0,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
0.8864998571430871,AZD5363,2760.0,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
0.7862239056018243,AZD5363,2526.333333333333,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.8931044324481585,AZD5363,2775.666666666666,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
0.6198394171733697,AZD5363,2156.333333333333,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
0.9090650751123754,AZD6738,2813.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
1.0968185635283172,AZD6738,3275.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
1.1068173692848733,AZD6738,3300.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
1.1002425261270528,AZD6738,3284.0,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.921885546348878,AZD6738,2844.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
0.8203643613609222,AZD6738,2605.0,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
1.0505175700033922,AZD6738,3159.0,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.8407164660394753,AZD6738,2652.333333333333,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
0.14342319819062932,AZD6738,1226.6666666666667,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
1.0446342453732689,BJP-6-5-3,3144.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
1.0300142422018794,BJP-6-5-3,3108.0,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.6735565023322678,BJP-6-5-3,2273.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
1.0419565372613095,BJP-6-5-3,3137.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
0.9861655089756084,BJP-6-5-3,3000.0,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.8776243740047056,BJP-6-5-3,2739.0,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
0.6181381989869017,BJP-6-5-3,2152.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
0.5586694179795166,BMS-265246,2026.0,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.6641463512477281,BMS-265246,2252.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.4767320123824286,BMS-265246,1856.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.420564070257343,BMS-265246,1743.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.2439285154718525,BMS-265246,1406.0,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
0.2868093603775346,BMS-265246,1485.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
0.24374641976026656,BMS-265246,1405.666666666667,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.02545362290687004,BMS-265246,1028.3333333333333,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
-0.005624599867865676,BMS-265246,978.3333333333336,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
0.8220896997029956,BSJ-01-175,2609.0,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.8357130945023599,BSJ-01-175,2640.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.5570855417088865,BSJ-01-175,2022.666666666667,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.1239438276120719,BSJ-01-175,1193.0,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.15718480045070193,BSJ-01-175,1250.6666666666667,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
-0.08610897973158982,BSJ-01-175,853.3333333333335,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
-0.2235714162822112,BSJ-01-175,655.3333333333334,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
-0.1078709012713952,BSJ-01-175,820.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
-0.4999638378263233,BSJ-01-175,321.3333333333333,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
1.0970820682214255,BSJ-03-123,3276.0,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.9469551169176982,BSJ-03-123,2904.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.8189258050569069,BSJ-03-123,2601.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.7841859404376825,BSJ-03-123,2521.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.4881653822671854,BSJ-03-123,1879.666666666667,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
0.6223119421417098,BSJ-03-123,2161.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
0.4356083765748098,BSJ-03-123,1773.333333333333,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.2155031385666053,BSJ-03-123,1354.3333333333333,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
-0.20061587118044225,BSJ-03-123,687.0,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
0.744300154211659,BSJ-03-124,2431.0,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.8653248349883411,BSJ-03-124,2710.0,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.9631916073620508,BSJ-03-124,2944.0,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.8829809425757542,BSJ-03-124,2751.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.7074347908026257,BSJ-03-124,2348.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
1.0862614880724943,BSJ-03-124,3248.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
1.0469085900179276,BSJ-03-124,3150.0,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.9984054379357732,BSJ-03-124,3030.0,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
0.7214654828583291,BSJ-03-124,2379.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
1.1460030089988034,BVD523,3400.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
1.2149345291750762,BVD523,3579.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.0031622779999999997,72,TNBC,#ca7832
0.7857873201035535,BVD523,2525.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.7069858274030779,BVD523,2347.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.031622777000000005,72,TNBC,#ca7832
0.949023723524404,BVD523,2909.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
0.7515269448855266,BVD523,2447.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.316227766,72,TNBC,#ca7832
0.8339957070195658,BVD523,2636.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.6125628086497505,BVD523,2140.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,3.16227766,72,TNBC,#ca7832
0.27195697212925096,BVD523,1457.666666666667,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
1.06983226261582,CFI-400945,3207.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.0001,72,TNBC,#ca7832
0.9097632091501668,CFI-400945,2815.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.000316228,72,TNBC,#ca7832
0.8107125291306296,CFI-400945,2582.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.3425866641998041,CFI-400945,1591.0,3033.916666666666,987.3116883116884,CAL85-1,0.0031622779999999997,72,TNBC,#ca7832
-0.16447872072921133,CFI-400945,738.0,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
-0.1872738506214423,CFI-400945,705.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.031622777000000005,72,TNBC,#ca7832
-0.11190375360530436,CFI-400945,814.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
-0.10921392817643084,CFI-400945,818.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.316227766,72,TNBC,#ca7832
-0.08743207689275656,CFI-400945,851.3333333333335,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
1.0378017841877143,E17,3127.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.0001,72,TNBC,#ca7832
0.7701722440522298,E17,2489.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.000316228,72,TNBC,#ca7832
0.19750311918225427,E17,1322.0,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.26187510490252386,E17,1439.0,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
-0.13611573617105188,E17,779.0,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
-0.14000119984967307,E17,773.3333333333335,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
-0.1712529897698749,E17,728.3333333333335,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
-0.2871368276413277,E17,570.6666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
-0.23066293440992824,E17,645.6666666666666,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.7590291372854803,FMF-03-145-1,2464.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.0001,72,TNBC,#ca7832
0.7685621199992076,FMF-03-145-1,2486.0,3033.916666666666,987.3116883116884,CAL85-1,0.000316228,72,TNBC,#ca7832
0.7317196667686725,FMF-03-145-1,2402.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.8421444533827078,FMF-03-145-1,2655.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.0031622779999999997,72,TNBC,#ca7832
-0.07316109054748178,FMF-03-145-1,873.0,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
-0.12497649781811936,FMF-03-145-1,795.3333333333335,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
-0.13588751681119915,FMF-03-145-1,779.3333333333335,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
1.0743450692377243,FMF-03-146-1,3218.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
1.0312238660620787,FMF-03-146-1,3111.0,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.8462817442191424,FMF-03-146-1,2665.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.7958121250919317,FMF-03-146-1,2548.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
1.0112751726300653,FMF-03-146-1,3061.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
1.057990346428748,FMF-03-146-1,3177.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
0.7812720569240181,FMF-03-146-1,2515.0,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.937560294218348,FMF-03-146-1,2882.0,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
0.9805740256882328,FMF-03-146-1,2986.333333333333,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
0.6858012490374652,FMF-04-107-2,2300.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.4361081693151039,FMF-04-107-2,1774.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
-0.12962604124204413,FMF-04-107-2,788.5,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
-0.18514225687596264,FMF-04-107-2,708.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
-0.13429102558631167,FMF-04-107-2,781.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
-0.2262565604970089,FMF-04-107-2,651.6666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
-0.2612040724716733,FMF-04-107-2,604.6666666666666,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
-0.2735903529184478,FMF-04-107-2,588.3333333333334,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
-0.1745356298481211,FMF-04-107-2,723.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
0.9663466592601392,FMF-04-112-1,2951.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
1.2146798026701688,FMF-04-112-1,3578.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
1.1307737502059334,FMF-04-112-1,3361.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
0.6841416212582889,FMF-04-112-1,2296.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
0.8124435556625826,FMF-04-112-1,2586.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.8324205593554883,FMF-04-112-1,2633.0,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
0.8874844245259144,FMF-04-112-1,2762.333333333333,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
0.931466224817486,Flavopiridol,2867.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.0001,72,TNBC,#ca7832
1.057990346428748,Flavopiridol,3177.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.00031622776601700003,72,TNBC,#ca7832
0.9725105342381036,Flavopiridol,2966.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.910600761323513,Flavopiridol,2817.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.6740110002485615,Flavopiridol,2274.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.862064830520854,Flavopiridol,2702.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.8474220550943685,Flavopiridol,2668.0,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
-0.002281098899831635,Flavopiridol,983.6666666666664,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
-0.21409732299950668,Flavopiridol,668.3333333333334,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.9837119140077256,GSK2334470,2994.0,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.9250823877296264,GSK2334470,2852.0,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.6858012490374652,GSK2334470,2300.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.8410021184082019,GSK2334470,2653.0,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.9277207777251064,GSK2334470,2858.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
0.7923291776906323,GSK2334470,2540.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
0.8750837451300331,GSK2334470,2733.0,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
0.5895149794809407,GSK2334470,2091.333333333333,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
0.6484400122946572,GSK2334470,2218.333333333333,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
0.9553589872725464,LEE011/Ribociclib,2925.0,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.8555341870573279,LEE011/Ribociclib,2687.0,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.9270266815890388,LEE011/Ribociclib,2856.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
1.1324692155880371,LEE011/Ribociclib,3366.0,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.8069584491020625,LEE011/Ribociclib,2574.0,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
0.8715515511235199,LEE011/Ribociclib,2724.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.316227766017,72,TNBC,#ca7832
0.7392747263450601,LEE011/Ribociclib,2419.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,1.0,72,TNBC,#ca7832
1.0309550993383525,LEE011/Ribociclib,3110.333333333333,3033.916666666666,987.3116883116884,CAL85-1,3.16227766017,72,TNBC,#ca7832
1.039946827578421,LEE011/Ribociclib,3132.666666666666,3033.916666666666,987.3116883116884,CAL85-1,10.0,72,TNBC,#ca7832
0.9861655089756084,LY2606368,3000.0,3033.916666666666,987.3116883116884,CAL85-1,1e-05,72,TNBC,#ca7832
0.9519174895976674,LY2606368,2916.666666666666,3033.916666666666,987.3116883116884,CAL85-1,3.1622800000000005e-05,72,TNBC,#ca7832
0.9415703541883392,LY2606368,2891.666666666666,3033.916666666666,987.3116883116884,CAL85-1,0.0001,72,TNBC,#ca7832
0.7030917413299065,LY2606368,2338.6666666666665,3033.916666666666,987.3116883116884,CAL85-1,0.000316228,72,TNBC,#ca7832
0.11071039762543244,LY2606368,1170.3333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.022166592827919773,LY2606368,1023.0,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.010402883211047431,LY2606368,1004.0,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.0712078647108998,LY2606368,1103.6666666666667,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.02031475754527956,LY2606368,1020.0,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
0.5063464829488835,LY3023414,1917.0,3033.916666666666,987.3116883116884,CAL85-1,0.001,72,TNBC,#ca7832
0.3708853780997605,LY3023414,1645.666666666667,3033.916666666666,987.3116883116884,CAL85-1,0.00316227766017,72,TNBC,#ca7832
0.2919737480478628,LY3023414,1495.0,3033.916666666666,987.3116883116884,CAL85-1,0.01,72,TNBC,#ca7832
0.2484755549086868,LY3023414,1414.333333333333,3033.916666666666,987.3116883116884,CAL85-1,0.0316227766017,72,TNBC,#ca7832
0.19899398190847475,LY3023414,1324.6666666666667,3033.916666666666,987.3116883116884,CAL85-1,0.1,72,TNBC,#ca7832
