timepoint,agent,cell_line,GR50,GRmax,GR_AOC,GEC50,GRinf,h_GR,r2_GR,pval_GR,receptor_status,color_map
72,BSJ-01-175,SKBR3,0.008614815,-0.76462441,1.029954833,0.023798513,-0.617428917,0.7914045679999999,0.966098011,7.17e-06,HER2amp,#4dab9b
72,BSJ-03-123,CAL120,5.249846772,0.238496986,0.159764245,22.65462382,-1.0,0.751359953,0.892142378,0.000412077,TNBC,#ca7832
72,BSJ-03-123,CAL51,4.445128846,0.159131584,0.185154409,19.17247194,-1.0,0.751616174,0.83709827,0.001744777,TNBC,#ca7832
72,BSJ-03-123,CAL85-1,0.432289319,-0.200615871,0.4050139,6.055369467999999,-1.0,0.416203199,0.925087344,0.000115065,TNBC,#ca7832
72,BSJ-03-123,CAMA1,0.008689237,0.055098322000000005,0.659062204,0.005234383,0.119061194,0.536601983,0.969384608,5.02e-06,HR+,#7da245
72,BSJ-03-123,MCF10A (GM),2.153337477,-0.123319697,0.247108396,7.974435004,-0.8330078479999999,0.748983155,0.921609008,0.000134875,NM,#c85f61
72,BSJ-03-123,SKBR3,0.970702044,-0.335447581,0.34165779700000004,7.347019394,-1.0,0.542784475,0.813813247,0.002784971,HER2amp,#4dab9b
72,BSJ-03-124,CAL120,inf,0.641735532,0.130219043,0.0,0.859904071,0.01,-3.55e-15,0.054498251,TNBC,#ca7832
72,BSJ-03-124,CAL51,5.980062408,0.338354945,0.26914803600000003,1000.0,-0.970682816,0.210745387,0.7759154140000001,0.0053265,TNBC,#ca7832
72,BSJ-03-124,CAL85-1,inf,0.721465483,0.089576186,0.0,0.890697032,0.01,-1.1099999999999999e-15,1.0,TNBC,#ca7832
72,BSJ-03-124,CAMA1,0.003214106,-0.01379551,0.707230991,0.002126849,0.076627349,0.402887275,0.8143654490000001,0.002756169,HR+,#7da245
72,BSJ-03-124,MCF10A (GM),14.11269281,0.549248281,0.096042635,75.61649126,-1.0,0.6544813629999999,0.887953765,0.000470859,NM,#c85f61
72,BSJ-03-124,SKBR3,inf,0.327977934,0.26562240000000004,0.0,0.719517407,0.01,-2.22e-16,0.052408717,HER2amp,#4dab9b
72,BVD523,CAL120,9.59389161,0.481944925,0.107654866,62.76866635,-1.0,0.58488798,0.978079565,1.56e-06,TNBC,#ca7832
72,BVD523,CAL51,68.92388443,0.7582271490000001,0.057276459,559.0484877,-1.0,0.5248398329999999,0.640632771,0.027821763,TNBC,#ca7832
72,BVD523,CAL85-1,4.332501136,0.271956972,0.179525392,41.14750597,-1.0,0.488051244,0.694218277,0.015810308000000002,TNBC,#ca7832
72,BVD523,CAMA1,2.698975328,0.153694208,0.240023535,38.97406707,-1.0,0.411461534,0.71897965,0.011764736,HR+,#7da245
72,BVD523,MCF10A (GM),1.524302012,0.225460479,0.265300608,2.262550444,-0.103840882,0.477781284,0.963634995,9.17e-06,NM,#c85f61
72,BVD523,SKBR3,6.565896046,0.347454641,0.125251532,28.10671255,-1.0,0.755517227,0.907795495,0.00023803,HER2amp,#4dab9b
72,CFI-400945,CAL120,0.003550541,0.17784604,0.572023785,0.003425507,0.082052301,5.0,0.966697445,6.74e-06,TNBC,#ca7832
72,CFI-400945,CAL51,0.005631168,0.016631476,0.5574310720000001,0.005555475,0.020528213,3.097859393,0.998000577,3.57e-10,TNBC,#ca7832
72,CFI-400945,CAL85-1,0.002212847,-0.109213928,0.752325954,0.002508629,-0.141993707,1.99248779,0.986536572,2.8300000000000003e-07,TNBC,#ca7832
72,CFI-400945,CAMA1,0.00356226,-0.0149518,0.588377833,0.00354865,0.009478718,5.0,0.963747945,9.07e-06,HR+,#7da245
72,CFI-400945,MCF10A (GM),0.006300643,0.070773469,0.509915314,0.005938377,0.08742337300000001,3.24552253,0.999375464,6.089999999999999e-12,NM,#c85f61
72,CFI-400945,SKBR3,0.001891474,-0.061126088,0.709431068,0.001981598,-0.042797719000000005,1.764416164,0.991851476,4.88e-08,HER2amp,#4dab9b
72,E17,CAL120,0.001691793,-0.060039726,0.7308264520000001,0.001878626,-0.07482040599999999,1.331243178,0.950780669,2.65e-05,TNBC,#ca7832
72,E17,CAL51,0.006388421,-0.107275532,0.557143821,0.006756154,-0.036518899,1.259567023,0.985274897,3.87e-07,TNBC,#ca7832
72,E17,CAL85-1,0.000728893,-0.287136828,0.8876733240000001,0.001034328,-0.213487942,1.015936741,0.940225806,5.22e-05,TNBC,#ca7832
72,E17,CAMA1,0.003211271,-0.35807685,0.88659638,0.003625383,-0.416969905,5.0,0.959931955,1.29e-05,HR+,#7da245
72,E17,MCF10A (GM),0.013631477,-0.280115932,0.5591121920000001,0.016872202,-0.258500725,1.953883362,0.998692296,8.09e-11,NM,#c85f61
72,E17,SKBR3,0.000617868,-0.7063601359999999,1.166459369,0.001410592,-0.674054389,1.034064698,0.90065424,0.000309046,HER2amp,#4dab9b
72,FMF-03-145-1,CAL120,0.006133787,0.09070189,0.381483305,0.005907234,0.08576436900000001,5.0,0.998757694,5.44e-08,TNBC,#ca7832
72,FMF-03-145-1,CAL51,0.006692724,0.034939344,0.391645112,0.006447947,0.06963448700000001,4.02513075,0.991519264,6.62e-06,TNBC,#ca7832
72,FMF-03-145-1,CAL85-1,0.004681601,-0.135887517,0.5906900820000001,0.004978767,-0.134880609,3.880743895,0.865385016,0.006648650999999999,TNBC,#ca7832
72,FMF-03-145-1,CAMA1,0.006489973,0.023946494,0.390611835,0.006460512,0.011246228999999998,5.0,0.963108484,0.000261406,HR+,#7da245
72,FMF-03-145-1,MCF10A (GM),0.005648157,0.095038038,0.379185498,0.005441711,0.084937615,5.0,0.992322615,5.16e-06,NM,#c85f61
72,FMF-03-145-1,SKBR3,0.005054177,-0.014836899,0.466190571,0.005078465,-0.012129892,5.0,0.977159753,7.879999999999999e-05,HER2amp,#4dab9b
72,FMF-03-146-1,CAL120,inf,0.967353633,-0.011224484,0.0,1.0,0.01,-0.123250755,0.630769586,TNBC,#ca7832
72,FMF-03-146-1,CAL51,inf,0.919021967,0.040185139,0.0,0.959629896,0.01,-1.11e-14,1.0,TNBC,#ca7832
72,FMF-03-146-1,CAL85-1,inf,0.937560294,0.063890606,0.0,0.946259406,0.01,-2.2199999999999998e-15,0.922729892,TNBC,#ca7832
72,FMF-03-146-1,CAMA1,inf,0.823182957,-0.020446257,0.0,1.0,0.01,-0.022666407000000003,0.406006449,HR+,#7da245
72,FMF-03-146-1,MCF10A (GM),inf,0.977245814,0.000519699,0.0,0.999531359,0.01,-1.15e-13,0.31317915,NM,#c85f61
72,FMF-03-146-1,SKBR3,inf,0.677849905,0.046504623,0.0,0.948485511,0.01,-1.3300000000000001e-15,0.06921303200000001,HER2amp,#4dab9b
72,FMF-04-107-2,CAL120,0.017693251,-0.02474054,0.69334184,0.01884576,-0.029259936,0.901226561,0.998298645,2.03e-10,TNBC,#ca7832
72,FMF-04-107-2,CAL51,1.872005736,0.258144679,0.293620487,38.63305987,-0.739116992,0.299807347,0.942199491,4.64e-05,TNBC,#ca7832
72,FMF-04-107-2,CAL85-1,0.002143092,-0.273590353,1.064796166,0.002837103,-0.22675849,1.33312391,0.962299996,1.04e-05,TNBC,#ca7832
72,FMF-04-107-2,CAMA1,0.001059824,-0.304621445,1.046177386,0.002238483,-0.272907262,0.582524528,0.957241253,1.62e-05,HR+,#7da245
72,FMF-04-107-2,MCF10A (GM),0.019618218,-0.190275444,0.7752296790000001,0.027986645,-0.214034942,1.002969564,0.992792782,3.18e-08,NM,#c85f61
72,FMF-04-107-2,SKBR3,0.00127863,-0.6652344729999999,1.333416996,0.003753894,-0.640014667,0.765259745,0.985503599,3.67e-07,HER2amp,#4dab9b
72,FMF-04-112-1,CAL120,inf,0.98682687,-0.008667540999999999,0.0,1.0,0.01,-0.051373667000000005,0.917386108,TNBC,#ca7832
72,FMF-04-112-1,CAL51,inf,0.902664591,0.04441125,0.0,0.950538228,0.01,-1.98e-14,0.6818357979999999,TNBC,#ca7832
72,FMF-04-112-1,CAL85-1,inf,0.832420559,0.066437528,0.0,0.932612906,0.01,-8.88e-16,0.129729407,TNBC,#ca7832
72,FMF-04-112-1,CAMA1,inf,0.8639422609999999,-0.020340449,0.0,1.0,0.01,-0.013759282,0.6952432470000001,HR+,#7da245
72,FMF-04-112-1,MCF10A (GM),inf,0.938092127,-0.002388848,4.623390968,0.93678229,5.0,0.810697531,0.0155916,NM,#c85f61
72,FMF-04-112-1,SKBR3,inf,0.8269386870000001,0.026293067000000003,0.0,0.956963288,0.01,-3.11e-15,0.338108879,HER2amp,#4dab9b
72,Flavopiridol,CAL120,0.206233384,-0.044286523,0.228939082,0.5216396529999999,-0.6419880179999999,0.8900277740000001,0.986903257,2.57e-07,TNBC,#ca7832
72,Flavopiridol,CAL51,0.201009312,-0.07250419999999999,0.239440054,0.840756203,-1.0,0.7677500340000001,0.986400086,2.93e-07,TNBC,#ca7832
72,Flavopiridol,CAL85-1,0.166969496,-0.214097323,0.28987464,0.190383621,-0.228466294,2.867738961,0.91600322,0.000171759,TNBC,#ca7832
72,Flavopiridol,CAMA1,0.182691926,-0.104352425,0.248901583,0.7470369170000001,-1.0,0.780090809,0.883284092,0.000543194,HR+,#7da245
72,Flavopiridol,MCF10A (GM),0.102767902,-0.279288606,0.30907536,0.130071023,-0.32491537600000003,2.125028134,0.99372519,1.96e-08,NM,#c85f61
72,Flavopiridol,SKBR3,0.150186051,-0.7244765129999999,0.345857638,0.30488648,-0.948782451,1.5025050359999998,0.973076098,3.2e-06,HER2amp,#4dab9b
72,GSK2334470,CAL120,3231.931664,0.7849737929999999,0.08860233199999999,1000.0,0.13000577,0.25669237300000003,0.8025459290000001,0.003420829,TNBC,#ca7832
72,GSK2334470,CAL51,189.0126143,0.799874566,0.04846197,1000.0,-0.5318391370000001,0.434883188,0.6922330179999999,0.016172497,TNBC,#ca7832
72,GSK2334470,CAL85-1,inf,0.5895149789999999,0.1934237,0.0,0.807631815,0.01,-6.66e-16,0.112997119,TNBC,#ca7832
72,GSK2334470,CAMA1,inf,0.714243321,-0.018924607,0.0,1.0,0.01,-0.003052836,0.093968588,HR+,#7da245
72,GSK2334470,MCF10A (GM),inf,0.85743324,0.027449804,11.81756901,0.697531175,0.718462362,0.96542538,7.69e-06,NM,#c85f61
72,GSK2334470,SKBR3,2.2603846,0.316173152,0.312343344,252.03799300000003,-1.0,0.233050877,0.722867273,0.011204883999999998,HER2amp,#4dab9b
72,LEE011/Ribociclib,CAL120,inf,0.630801328,0.264939174,0.04142872,0.516081245,0.226200611,0.951836766,2.45e-05,TNBC,#ca7832
72,LEE011/Ribociclib,CAL51,3.701727916,0.384608987,0.300031963,806.9455341,-1.0,0.204034018,0.96836486,5.63e-06,TNBC,#ca7832
72,LEE011/Ribociclib,CAL85-1,inf,1.030955099,0.079822148,0.0,0.928786187,0.01,-1.3300000000000001e-15,0.8866156,TNBC,#ca7832
72,LEE011/Ribociclib,CAMA1,0.009548556,0.124958143,0.656609084,0.006098733,0.08925257800000001,0.438603005,0.941840855,4.74e-05,HR+,#7da245
72,LEE011/Ribociclib,MCF10A (GM),23.819033,0.519605632,0.166302492,1000.0,-0.922177652,0.279705868,0.909979797,0.000218872,NM,#c85f61
72,LEE011/Ribociclib,SKBR3,6.314840213,0.484889611,0.336216528,0.041094987,0.404934288,0.32971500600000003,0.919434914,0.00014842700000000002,HER2amp,#4dab9b
72,LY2606368,CAL120,0.000963832,0.31614495600000003,0.342789963,0.000754971,0.352560073,5.0,0.983827197,5.38e-07,TNBC,#ca7832
72,LY2606368,CAL51,0.000580126,0.091147691,0.511859733,0.00054852,0.098816493,3.930490466,0.992453232,3.73e-08,TNBC,#ca7832
72,LY2606368,CAL85-1,0.000434673,0.020314758,0.585711533,0.000425265,0.028135302,2.6467995,0.996183476,3.429999999999999e-09,TNBC,#ca7832
72,LY2606368,CAMA1,0.000647938,0.114989317,0.461935568,0.000615552,0.10881882,4.786626598,0.977457646,1.72e-06,HR+,#7da245
72,LY2606368,MCF10A (GM),0.012272996,0.32879736,0.243842382,0.004523137,0.28240708,0.8334860829999999,0.995841593,4.64e-09,NM,#c85f61
72,LY2606368,SKBR3,0.000436955,-0.400733764,0.799783582,0.000489274,-0.380128189,5.0,0.992927467,2.98e-08,HER2amp,#4dab9b
72,LY3023414,CAL120,0.001752076,0.046891477,0.69642973,0.00140992,0.025747164,0.243327954,0.882749591,0.000551951,TNBC,#ca7832
72,LY3023414,CAL51,0.012114434,-0.09591587,0.6191736720000001,29.8991441,-1.0,0.140646001,0.827431962,0.00213482,TNBC,#ca7832
72,LY3023414,CAL85-1,0.000400242,-0.045019245,0.772197417,0.00367853,-0.227870307,0.16928818399999998,0.892013908,0.000413797,TNBC,#ca7832
72,LY3023414,CAMA1,2.96E-06,-0.394797599,0.9593342,0.160136911,-0.987031631,0.1,0.657413212,0.023534075,HR+,#7da245
72,LY3023414,MCF10A (GM),0.005808536,0.05604548,0.672592669,0.009192911,-0.062845703,0.257888002,0.988252184,1.76e-07,NM,#c85f61
72,LY3023414,SKBR3,0.002026311,-0.496779985,0.817295277,0.717974585,-1.0,0.187150196,0.829563033,0.002043964,HER2amp,#4dab9b
72,MFH-2-90,CAL120,0.00048409,-0.060444125,0.630444165,0.000501052,-0.093954427,5.0,0.99282605,3.13e-08,TNBC,#ca7832
72,MFH-2-90,CAL51,0.002765661,-0.128454887,0.429574887,0.003508849,-0.146914499,1.082340442,0.994394876,1.32e-08,TNBC,#ca7832
72,MFH-2-90,CAL85-1,0.000507956,-0.164245733,0.658797325,0.000536069,-0.154551755,5.0,0.98243244,7.19e-07,TNBC,#ca7832
72,MFH-2-90,CAMA1,0.000591405,-0.317920073,0.739235968,0.00067285,-0.329264264,3.921306613,0.992327226,3.96e-08,HR+,#7da245
72,MFH-2-90,MCF10A (GM),0.00053459,-0.217949123,0.675367875,0.000574771,-0.21835659,5.0,0.997831933,4.75e-10,NM,#c85f61
72,MFH-2-90,SKBR3,0.000486184,-0.695087508,0.89818789,0.000586252,-0.622456396,4.320631598,0.991846724,4.89e-08,HER2amp,#4dab9b
72,Pin1-3,CAL120,11.76341488,0.736136692,0.013973386,14.76666135,-1.0,4.831661432,0.901658985,0.003032751,TNBC,#ca7832
72,Pin1-3,CAL51,11.84760292,0.749843113,0.022512652,14.75892552,-1.0,5.0,0.866357041,0.006529279,TNBC,#ca7832
72,Pin1-3,CAL85-1,11.20158215,0.682027901,0.018184567,13.95415746,-1.0,5.0,0.889884314,0.004023676,TNBC,#ca7832
72,Pin1-3,CAMA1,inf,1.072254873,-0.028593377000000007,0.0,1.0,0.01,-0.338641552,1.0,HR+,#7da245
72,Pin1-3,MCF10A (GM),12.73147419,0.816547093,0.011870348,15.89865021,-1.0,4.94520666,0.958665551,0.00034736,NM,#c85f61
72,Pin1-3,SKBR3,11.67944683,0.733762015,0.025307884,14.54944828,-1.0,5.0,0.887841755,0.00421287,HER2amp,#4dab9b
72,R0-3306,CAL120,8.515279504,0.149836943,0.012459858999999998,10.62703898,-0.999999874,4.958991037,0.966815999,6.66e-06,TNBC,#ca7832
72,R0-3306,CAL51,8.371538655,0.265361244,0.063432558,11.90330311,-1.0,3.121250617,0.991504373,5.65e-08,TNBC,#ca7832
72,R0-3306,CAL85-1,6.411431752,-0.060974411,0.156295085,9.570092422,-1.0,2.742689211,0.836493879,0.001767539,TNBC,#ca7832
72,R0-3306,CAMA1,4.400763369,0.04029636,0.08717305800000001,4.355389424,0.025250101,5.0,0.932053829,8.18e-05,HR+,#7da245
72,R0-3306,MCF10A (GM),6.361531093,-0.030779179,0.07791416,9.766536136000001,-1.0,2.562703059,0.993114568,2.71e-08,NM,#c85f61
72,R0-3306,SKBR3,4.835693805,-0.044292680999999993,0.158990772,9.58715244,-1.0,1.605221234,0.918545511,0.00015424200000000002,HER2amp,#4dab9b
72,Rucaparib,CAL120,73.77608352,0.611438127,0.12563917,1000.0,-0.567976485,0.291137026,0.808079033,0.003096909,TNBC,#ca7832
72,Rucaparib,CAL51,1502.429574,0.71021203,0.088208175,987.3097832,0.052566949,0.264570375,0.6603680270000001,0.022831266,TNBC,#ca7832
72,Rucaparib,CAL85-1,inf,0.435441755,0.207067514,0.0,0.778230992,0.01,-6.66e-16,0.064487853,TNBC,#ca7832
72,Rucaparib,CAMA1,inf,0.788968938,0.099423512,0.0,0.910946235,0.01,-6.66e-16,0.143731336,HR+,#7da245
72,Rucaparib,MCF10A (GM),inf,0.881959522,0.045091618,0.0,0.953645155,0.01,-1.5999999999999998e-14,0.07128977,NM,#c85f61
72,Rucaparib,SKBR3,inf,0.755503232,0.102446809,0.0073268169999999985,0.852806477,5.0,0.624271379,0.032513219,HER2amp,#4dab9b
72,SHP099,CAL120,14.25770967,0.869899395,-0.000592273,16.30048294,-0.441536776,4.726809164,0.8025015999999999,0.003423517,TNBC,#ca7832
72,SHP099,CAL51,inf,0.904188319,0.03056403,0.0,0.962475874,0.01,-1.29e-14,1.0,TNBC,#ca7832
72,SHP099,CAL85-1,inf,0.614887337,0.109038895,0.0,0.873109798,0.01,-1.1099999999999999e-15,0.915098526,TNBC,#ca7832
72,SHP099,CAMA1,inf,0.7669600679999999,0.049520314,0.0,0.935038401,0.01,-8.88e-16,0.623000305,HR+,#7da245
72,SHP099,MCF10A (GM),13.87974243,0.740112262,0.019742175,14.61453658,-0.08504088,3.04487145,0.977388046,1.74e-06,NM,#c85f61
72,SHP099,SKBR3,inf,1.021882394,0.026988066,0.0,0.976937265,0.01,-1.2e-14,1.0,HER2amp,#4dab9b
72,SY-1365,CAL120,0.000890237,-0.030287435,0.505724803,0.000892584,-0.005714913,4.315503192,0.99706347,1.3699999999999998e-09,TNBC,#ca7832
72,SY-1365,CAL51,0.000780234,-0.022577016,0.526512532,0.0007739380000000001,0.014039301,3.515196875,0.997743676,5.46e-10,TNBC,#ca7832
72,SY-1365,CAL85-1,0.000408945,-0.280471642,0.686567258,0.000462361,-0.224092966,3.01643179,0.990742656,7.63e-08,TNBC,#ca7832
72,SY-1365,CAMA1,0.000791853,-0.51763532,0.606559532,0.001227088,-0.379288253,1.288753065,0.949150231,2.9600000000000005e-05,HR+,#7da245
72,SY-1365,MCF10A (GM),0.000679005,-0.287416422,0.654419894,0.000730783,-0.222017432,5.0,0.994881872,9.59e-09,NM,#c85f61
72,SY-1365,SKBR3,0.000651568,-0.76365697,0.8647208740000001,0.0008137989999999999,-0.6810562179999999,3.866095699,0.996578306,2.34e-09,HER2amp,#4dab9b
72,THZ-P1-2,CAL120,6.270726762,-0.26442865600000004,0.122837779,8.57186504,-1.0,3.514512569,0.996741095,6.06e-07,TNBC,#ca7832
72,THZ-P1-2,CAL51,13.19292073,0.755020895,0.015270899,14.36843163,-0.186538819,3.714620711,0.804763597,0.016842323,TNBC,#ca7832
72,THZ-P1-2,CAL85-1,2.979963702,-0.776033548,0.360306711,4.618844904,-1.0,2.506910598,0.934448168,0.001100176,TNBC,#ca7832
72,THZ-P1-2,CAMA1,3.322653059,-0.601697485,0.308451882,5.529997796,-1.0,2.1565780880000003,0.932492596,0.001184073,HR+,#7da245
72,THZ-P1-2,MCF10A (GM),7.622962612,-0.12882759800000002,0.08950730900000001,9.496160377999999,-1.0,5.0,0.996687683,6.31e-07,NM,#c85f61
72,THZ-P1-2,SKBR3,4.236957325,-0.73834198,0.153158455,5.129233641,-0.800055718,5.0,0.983052286,3.74e-05,HER2amp,#4dab9b
72,THZ-P1-2R,CAL120,inf,0.972099423,0.004340658,0.0,0.991815194,0.01,-5.24e-14,0.616854758,TNBC,#ca7832
72,THZ-P1-2R,CAL51,inf,0.980534632,0.011246201,0.0,0.988743333,0.01,-3.55e-14,1.0,TNBC,#ca7832
72,THZ-P1-2R,CAL85-1,inf,0.613802815,0.105855032,0.0,0.863364575,0.01,-1.3300000000000001e-15,0.69778126,TNBC,#ca7832
72,THZ-P1-2R,CAMA1,inf,0.8528638890000001,0.003060466,0.0,0.975928027,0.01,-1.1099999999999999e-15,0.673331503,HR+,#7da245
72,THZ-P1-2R,MCF10A (GM),inf,1.013105739,-0.018010955,0.0,1.0,0.01,-0.680976886,1.0,NM,#c85f61
72,THZ-P1-2R,SKBR3,inf,1.028102995,-0.043777933,0.0,1.0,0.01,-0.524915072,1.0,HER2amp,#4dab9b
72,THZ1,CAL120,0.057643125,-0.114295193,0.335497375,0.078525968,-0.17244676899999994,0.958456444,0.987950024,1.92e-07,TNBC,#ca7832
72,THZ1,CAL51,0.397383663,0.117462056,0.157248967,1.349989698,-1.0,0.89832967,0.987345424,2.28e-07,TNBC,#ca7832
72,THZ1,CAL85-1,0.009114168,-0.523034701,0.627629951,0.038898527,-0.691674357,0.598505119,0.984438653,4.7e-07,TNBC,#ca7832
72,THZ1,CAMA1,0.033671165,-0.462196948,0.456316539,0.224282416,-1.0,0.5793561279999999,0.9882031,1.78e-07,HR+,#7da245
72,THZ1,MCF10A (GM),0.048830717,-0.222229211,0.360662141,0.077962429,-0.29196885,0.983000511,0.996272244,3.16e-09,NM,#c85f61
72,THZ1,SKBR3,0.013974264,-0.746471325,0.669743149,0.029323747,-0.742115014,1.227721142,0.99364679,2.04e-08,HER2amp,#4dab9b
72,THZ531,CAL120,0.149078651,-0.020755562,0.209803987,0.168830265,-0.093585159,1.3789810669999998,0.989543404,1.17e-07,TNBC,#ca7832
72,THZ531,CAL51,1.369096616,0.567380279,0.08761127699999999,1.497588729,-0.038539897,0.82775021,0.955422446,1.87e-05,TNBC,#ca7832
72,THZ531,CAL85-1,0.070520723,-0.187510908,0.343975081,0.165783874,-0.483523037,0.7914717929999999,0.973944651,2.86e-06,TNBC,#ca7832
72,THZ531,CAMA1,0.139164134,-0.374757118,0.235772648,0.184485426,-0.412832532,2.135187271,0.967009821,6.52e-06,HR+,#7da245
72,THZ531,MCF10A (GM),0.432686444,-0.24508202,0.131414363,0.7711500990000001,-1.0,1.901141822,0.998326447,1.92e-10,NM,#c85f61
72,THZ531,SKBR3,0.027492708,-0.599794144,0.537260065,0.038993242,-0.5251156570000001,2.054418629,0.983928727,5.26e-07,HER2amp,#4dab9b
72,YKL-5-124,CAL120,0.008982289,0.180783448,0.591695696,0.002399443,0.273846806,0.601048933,0.917666706,0.000160145,TNBC,#ca7832
72,YKL-5-124,CAL51,0.009673947,0.016717495,0.645631202,0.0072099669999999986,0.048937539,0.350381179,0.908015665,0.000236047,TNBC,#ca7832
72,YKL-5-124,CAL85-1,#NAME?,-0.579556241,1.194808054,0.0,-0.203957598,0.01,-2.22e-16,0.116038324,TNBC,#ca7832
72,YKL-5-124,CAMA1,#NAME?,-0.5345153420000001,0.964984668,0.0,0.013251605,0.01,0.0,0.054656316,HR+,#7da245
72,YKL-5-124,MCF10A (GM),0.000325257,-0.134909759,0.955787015,0.000416769,-0.06885611,0.520414313,0.944310281,4.08e-05,NM,#c85f61
72,YKL-5-124,SKBR3,0.000113561,-0.589127626,0.958161246,0.150386069,-1.0,0.1528266,0.744487789,0.008432198,HER2amp,#4dab9b
72,ZZ1-33B,CAL120,0.009569891,-0.002314123,0.719272692,0.008865453,0.033772467,0.914655476,0.992772068,3.21e-08,TNBC,#ca7832
72,ZZ1-33B,CAL51,0.845257941,-0.028518225,0.34065181,18.50907358,-1.0,0.355955598,0.915848079,0.000172872,TNBC,#ca7832
72,ZZ1-33B,CAL85-1,2.473247288,-0.204933736,0.27059810100000004,7.670350355,-1.0,0.970651055,0.809075475,0.003040997,TNBC,#ca7832
72,ZZ1-33B,CAMA1,0.000336086,-0.370634432,1.179429824,0.000749287,-0.322563457,0.620910205,0.959380007,1.35e-05,HR+,#7da245
72,ZZ1-33B,MCF10A (GM),0.002897966,-0.26540689300000003,1.003171455,0.004152195,-0.224217362,1.030185686,0.994005485,1.67e-08,NM,#c85f61
72,ZZ1-33B,SKBR3,0.001096184,-0.731531935,1.33255098,0.0029990940000000003,-0.611403815,0.7936323809999999,0.981845958,8.06e-07,HER2amp,#4dab9b
72,senexin b,CAL120,inf,0.85611326,0.131182369,0.0,0.869711448,0.01,-1.64e-14,0.290663443,TNBC,#ca7832
72,senexin b,CAL51,inf,0.758384507,0.118236668,0.0,0.874196196,0.01,-4.22e-15,0.162018069,TNBC,#ca7832
72,senexin b,CAL85-1,inf,0.6395547429999999,0.212068942,0.0,0.781932547,0.01,-1.1099999999999999e-15,0.615329664,TNBC,#ca7832
72,senexin b,CAMA1,1.148148873,0.229800511,0.346141069,161.16434180000005,-1.0,0.222198926,0.773347028,0.005543256,HR+,#7da245
72,senexin b,MCF10A (GM),216.487169,0.8923757940000001,0.020743993,1000.0,-0.7422501309999999,0.5947309270000001,0.877562765,0.00064224,NM,#c85f61
72,senexin b,SKBR3,inf,0.793325301,0.170078478,0.0,0.8264088740000001,0.01,-1.55e-15,0.995575346,HER2amp,#4dab9b
72,AZD1775,AU-565,0.154840099,-0.435206919,0.5201144329999999,3.384640575,-1.0,0.356159215,0.895187932,0.000372769,HER2amp,#4dab9b
72,AZD1775,HCC1428,4.287573966,-0.321856078,0.158027459,7.337656422,-1.0,2.044696594,0.7740389520000001,0.005484254,HR+,#7da245
72,AZD1775,SUM1315,0.000258157,-0.672593826,0.978159801,0.112970408,-1.0,0.180653765,0.773516292,0.005528781,TNBC,#ca7832
72,AZD1775,SUM149,0.074875002,-0.380528565,0.598300685,1.807203384,-1.0,0.34507235299999994,0.97115741,4.07e-06,TNBC,#ca7832
72,AZD1775,SUM159,2.072003414,-0.13677486,0.250752492,9.928286534,-1.0,0.7011500190000001,0.891813616,0.00041649,TNBC,#ca7832
72,AZD1775,hTERT-hME,0.311111522,-0.151126167,0.437423119,7.831981081,-1.0,0.34056845,0.952837123,2.28e-05,NM,#c85f61
72,AZD2014,AU-565,0.004650827,-0.012736116,0.739372749,0.008526795,-0.111516603,0.332141949,0.977308493,1.76e-06,HER2amp,#4dab9b
72,AZD2014,HCC1428,2.72E-05,-0.5321865729999999,1.24929233,0.000527653,-0.598285469,0.265406032,0.919812954,0.000146004,HR+,#7da245
72,AZD2014,SUM1315,0.001786321,0.106901355,0.650288282,15.04029781,-0.7345244340000001,0.1,0.7954832070000001,0.003868578,TNBC,#ca7832
72,AZD2014,SUM149,1.909454669,0.4191632970000001,0.3857337320000001,1000.0,-0.627691288,0.129903805,0.950752115,2.65e-05,TNBC,#ca7832
72,AZD2014,SUM159,0.175496488,0.12090977,0.479816164,4.675728413,-0.5950206370000001,0.23881655,0.988225751,1.7699999999999996e-07,TNBC,#ca7832
72,AZD2014,hTERT-hME,0.017326879,0.144829407,0.599527367,0.380671643,-0.34131931600000004,0.168419863,0.99617444,3.460000000000001e-09,NM,#c85f61
72,AZD5363,AU-565,4.821967506,0.356710982,0.227811565,180.8903737,-1.0,0.30308977800000003,0.905582872,0.000258629,HER2amp,#4dab9b
72,AZD5363,HCC1428,inf,1.089529748,-0.27490305800000003,0.0,1.0,0.01,-0.86219491,1.0,HR+,#7da245
72,AZD5363,SUM1315,inf,0.704743397,0.140838872,0.116005778,0.70158312,0.411478155,0.7806239770000001,0.004944952,TNBC,#ca7832
72,AZD5363,SUM149,6.732890185,0.343409205,0.107953713,30.03994233,-1.0,0.7346005309999999,0.911518579,0.000206055,TNBC,#ca7832
72,AZD5363,SUM159,9.710659127,0.443028752,0.176729888,246.4546914,-1.0,0.339711785,0.933207872,7.7e-05,TNBC,#ca7832
72,AZD5363,hTERT-hME,28.58455322,0.56532837,0.187586918,1000.0,-0.683638368,0.2424099,0.967129651,6.44e-06,NM,#c85f61
72,AZD6738,AU-565,9.187357188,0.32499048,0.039337901,11.4449751,-1.0,5.0,0.797028321,0.003767247,HER2amp,#4dab9b
72,AZD6738,HCC1428,inf,0.7102072490000001,-0.33582657,0.0,1.0,0.01,-0.468347812,0.857987,HR+,#7da245
